연도,시군구명,법정동명,법정동,법정동코드,0_3m_최다지층_경암층,0_3m_최다지층_기타,0_3m_최다지층_매립토층,0_3m_최다지층_붕적토층,0_3m_최다지층_전답토층,0_3m_최다지층_퇴적토층,0_3m_최다지층_풍화암층,0_3m_최다지층_풍화토층,3_10m_최다지층_기타,3_10m_최다지층_매립토층,3_10m_최다지층_붕적토층,3_10m_최다지층_연암층,3_10m_최다지층_퇴적토층,3_10m_최다지층_풍화암층,3_10m_최다지층_풍화토층,10_20m_최다지층_경암층,10_20m_최다지층_연암층,10_20m_최다지층_퇴적토층,10_20m_최다지층_풍화암층,10_20m_최다지층_풍화토층,20_30m_최다지층_경암층,20_30m_최다지층_연암층,20_30m_최다지층_풍화암층,20_30m_최다지층_풍화토층,30m이하_최다지층_경암층,30m이하_최다지층_연암층,30m이하_최다지층_풍화암층,30m이하_최다지층_풍화토층,전체_우세지층_경암층,전체_우세지층_기타,전체_우세지층_매립토층,전체_우세지층_붕적토층,전체_우세지층_연암층,전체_우세지층_전답토층,전체_우세지층_퇴적토층,전체_우세지층_풍화암층,전체_우세지층_풍화토층,평균 침수심,평균 침수면적,평균 침수위,평균 침수시간,침수여부,공사횟수,평균굴착용적,평균굴착면적,평균최대굴착깊이,시설용량,처리구역면적_합류식,처리구역면적_분류식,하수관로_총시설연장,하수관로_지선합류식,하수관로_지선분류식,용량_대_면적,지선_합류_대_분류,지하철역_개수,싱크홀 발생 여부
2023,용산구,용산동1가,용산구_용산동1가,1117010600,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,0,0
2024,용산구,용산동1가,용산구_용산동1가,1117010600,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,0,0
2025,용산구,용산동1가,용산구_용산동1가,1117010600,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,0,0
2018,용산구,용산동2가,용산구_용산동2가,1117010200,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,0,0
2019,용산구,용산동2가,용산구_용산동2가,1117010200,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,0,0
2020,용산구,용산동2가,용산구_용산동2가,1117010200,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,0,0
2021,용산구,용산동2가,용산구_용산동2가,1117010200,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,0,0
2022,용산구,용산동2가,용산구_용산동2가,1117010200,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,372935.91,337237.15,18054.57,50292.39766081871,0.949183814359648,0,0
2023,용산구,용산동2가,용산구_용산동2가,1117010200,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,0,0
2024,용산구,용산동2가,용산구_용산동2가,1117010200,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,0,0
2025,용산구,용산동2가,용산구_용산동2가,1117010200,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,0,0
2018,용산구,용산동3가,용산구_용산동3가,1117012600,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,0,0
2019,용산구,용산동3가,용산구_용산동3가,1117012600,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,0,0
2020,용산구,용산동3가,용산구_용산동3가,1117012600,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,0,0
2021,용산구,용산동3가,용산구_용산동3가,1117012600,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,0,0
2022,용산구,용산동3가,용산구_용산동3가,1117012600,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,372935.91,337237.15,18054.57,50292.39766081871,0.949183814359648,0,0
2023,용산구,용산동3가,용산구_용산동3가,1117012600,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,0,0
2024,용산구,용산동3가,용산구_용산동3가,1117012600,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,0,0
2025,용산구,용산동3가,용산구_용산동3가,1117012600,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,0,0
2018,용산구,용산동4가,용산구_용산동4가,1117010300,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,1,0
2019,용산구,용산동4가,용산구_용산동4가,1117010300,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,1,0
2020,용산구,용산동4가,용산구_용산동4가,1117010300,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,1,0
2021,용산구,용산동4가,용산구_용산동4가,1117010300,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,1,0
2022,용산구,용산동4가,용산구_용산동4가,1117010300,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,372935.91,337237.15,18054.57,50292.39766081871,0.949183814359648,1,0
2023,용산구,용산동4가,용산구_용산동4가,1117010300,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,1,0
2024,용산구,용산동4가,용산구_용산동4가,1117010300,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,1,0
2025,용산구,용산동4가,용산구_용산동4가,1117010300,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,1,0
2018,용산구,용산동5가,용산구_용산동5가,1117012700,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,1,1
2019,용산구,용산동5가,용산구_용산동5가,1117012700,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,1,0
2020,용산구,용산동5가,용산구_용산동5가,1117012700,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,1,0
2021,용산구,용산동5가,용산구_용산동5가,1117012700,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,1,0
2022,용산구,용산동5가,용산구_용산동5가,1117012700,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,372935.91,337237.15,18054.57,50292.39766081871,0.949183814359648,1,0
2023,용산구,용산동5가,용산구_용산동5가,1117012700,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,1,0
2024,용산구,용산동5가,용산구_용산동5가,1117012700,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,1,0
2025,용산구,용산동5가,용산구_용산동5가,1117012700,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,375865.41,340164.87,18056.35,50292.39766081871,0.9495944154285444,1,0
2018,용산구,용산동6가,용산구_용산동6가,1117013500,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,0,0
2019,용산구,용산동6가,용산구_용산동6가,1117013500,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,0,0,,,,860000.0,17.0,0.1,373330.877,337598.887,18087.81,50292.39766081871,0.9491467908342944,0,0
